month,borough,day_type,trip_type,route_id,period,total_mileage,total_operating_time,average_speed
2021-03-01,Staten Island,1,EXP,SIM30,Off-Peak,4927.235,241,20.429913
2021-03-01,Staten Island,1,EXP,SIM30,Peak,6312.126,342,18.431942
2021-03-01,Staten Island,1,EXP,SIM31,Off-Peak,4700.777,228,20.55586
2021-03-01,Staten Island,1,EXP,SIM31,Peak,7813.0312,439,17.781754
2021-03-01,Staten Island,1,EXP,SIM32,Off-Peak,1558.5559,70,22.036327
2021-03-01,Staten Island,1,EXP,SIM32,Peak,3521.376,168,20.843842
2021-03-01,Staten Island,1,EXP,SIM33,Off-Peak,4293.277,216,19.81477
2021-03-01,Staten Island,1,EXP,SIM33,Peak,4743.916,265,17.886759
2021-03-01,Staten Island,1,EXP,SIM33C,Off-Peak,19337.01,1217,15.88054
2021-03-01,Staten Island,1,EXP,SIM33C,Peak,4866.626,307,15.812499
2021-03-01,Staten Island,2,EXP,SIM33C,Off-Peak,6523.9644,366,17.813345
2021-03-01,Staten Island,2,EXP,SIM33C,Peak,2304.216,136,16.90792
2021-03-01,Staten Island,1,EXP,SIM34,Off-Peak,3890.51,192,20.25308
2021-03-01,Staten Island,1,EXP,SIM34,Peak,7316.05,382,19.12965
2021-03-01,Staten Island,1,EXP,SIM35,Off-Peak,2955.8481,162,18.15235
2021-03-01,Staten Island,1,EXP,SIM35,Peak,4671.671,262,17.784403
2021-03-01,Staten Island,1,EXP,SIM3C,Off-Peak,20003.7,1276,15.675471
2021-03-01,Staten Island,1,EXP,SIM3C,Peak,3408.007,223,15.249756
2021-03-01,Staten Island,2,EXP,SIM3C,Off-Peak,6101.365,346,17.602617
2021-03-01,Staten Island,2,EXP,SIM3C,Peak,2434.43,135,17.938656
2021-03-01,Staten Island,1,EXP,SIM4,Off-Peak,5158.213,215,23.934788
2021-03-01,Staten Island,1,EXP,SIM4,Peak,9054.121,407,22.239168
2021-03-01,Staten Island,1,EXP,SIM4C,Off-Peak,18233.557,996,18.29874
2021-03-01,Staten Island,1,EXP,SIM4C,Peak,3496.9011,193,18.071348
2021-03-01,Staten Island,2,EXP,SIM4C,Off-Peak,6348.585,334,18.984955
2021-03-01,Staten Island,2,EXP,SIM4C,Peak,3711.611,195,18.953983
2021-03-01,Staten Island,1,EXP,SIM4X,Off-Peak,1016.442,33,30.488432
2021-03-01,Staten Island,1,EXP,SIM4X,Peak,1320.454,47,28.004396
2021-03-01,Staten Island,1,EXP,SIM5,Off-Peak,6899.062,355,19.431711
2021-03-01,Staten Island,1,EXP,SIM5,Peak,7439.798,387,19.178045
2021-03-01,Staten Island,1,EXP,SIM6,Off-Peak,15480.568,811,19.068405
2021-03-01,Staten Island,1,EXP,SIM6,Peak,11954.464,667,17.918049
2021-03-01,Staten Island,1,EXP,SIM7,Off-Peak,7277.915,403,18.026838
2021-03-01,Staten Island,1,EXP,SIM7,Peak,7636.513,446,17.087809
2021-03-01,Staten Island,1,EXP,SIM8,Off-Peak,16164.294,682,23.668015
2021-03-01,Staten Island,1,EXP,SIM8,Peak,9552.228,459,20.78626
2021-03-01,Staten Island,1,EXP,SIM8X,Off-Peak,1120.093,44,25.294577
2021-03-01,Staten Island,1,EXP,SIM8X,Peak,3201.483,148,21.507433
2021-03-01,Staten Island,1,EXP,SIM9,Off-Peak,5218.917,272,19.181318
2021-03-01,Staten Island,1,EXP,SIM9,Peak,5211.9,288,18.057878
2021-04-01,Bronx,1,LCL/LTD,BX1,Off-Peak,25307.955,3509,7.2118583
2021-04-01,Bronx,1,LCL/LTD,BX1,Peak,9688.254,1403,6.90326
2021-04-01,Bronx,2,LCL/LTD,BX1,Off-Peak,6390.973,870,7.3456364
2021-04-01,Bronx,2,LCL/LTD,BX1,Peak,1977.424,285,6.931338
2021-04-01,Bronx,1,LCL/LTD,BX10,Off-Peak,24765.502,2691,9.202174
2021-04-01,Bronx,1,LCL/LTD,BX10,Peak,12092.008,1473,8.203817
2021-04-01,Bronx,2,LCL/LTD,BX10,Off-Peak,5659.919,565,10.015069
2021-04-01,Bronx,2,LCL/LTD,BX10,Peak,2134.18,222,9.58078
2021-04-01,Bronx,1,LCL/LTD,BX11,Off-Peak,15580.382,2598,5.996633
2021-04-01,Bronx,1,LCL/LTD,BX11,Peak,8257.873,1490,5.540663
2021-04-01,Bronx,2,LCL/LTD,BX11,Off-Peak,4249.827,668,6.354673
2021-04-01,Bronx,2,LCL/LTD,BX11,Peak,1470.597,239,6.1468816
2021-04-01,Bronx,1,LCL/LTD,BX12,Off-Peak,16801.67,1889,8.891142
2021-04-01,Bronx,1,LCL/LTD,BX12,Peak,6001.23,762,7.865726
2021-04-01,Bronx,2,LCL/LTD,BX12,Off-Peak,5794.2593,589,9.834219
2021-04-01,Bronx,2,LCL/LTD,BX12,Peak,1701.691,184,9.229886
2021-04-01,Bronx,1,SBS,BX12+,Off-Peak,34039.312,3641,9.348339
2021-04-01,Bronx,1,SBS,BX12+,Peak,16824.385,1829,9.194214
2021-04-01,Bronx,2,SBS,BX12+,Off-Peak,9189.33,978,9.388281
2021-04-01,Bronx,2,SBS,BX12+,Peak,4162.686,439,9.472233
2021-04-01,Bronx,1,LCL/LTD,BX13,Off-Peak,10571.9375,1676,6.3048787
2021-04-01,Bronx,1,LCL/LTD,BX13,Peak,6048.889,1048,5.767273
2021-04-01,Bronx,2,LCL/LTD,BX13,Off-Peak,2806.457,433,6.480178
2021-04-01,Bronx,2,LCL/LTD,BX13,Peak,1156.584,184,6.269399
2021-04-01,Bronx,1,LCL/LTD,BX15,Off-Peak,31055.56,4919,6.3122196
2021-04-01,Bronx,1,LCL/LTD,BX15,Peak,12766.734,2198,5.806616
2021-04-01,Bronx,2,LCL/LTD,BX15,Off-Peak,9151.446,1392,6.5707498
2021-04-01,Bronx,2,LCL/LTD,BX15,Peak,3107.242,500,6.204488
2021-04-01,Bronx,1,LCL/LTD,BX16,Off-Peak,15844.394,1699,9.321828
2021-04-01,Bronx,1,LCL/LTD,BX16,Peak,8789.855,1026,8.561033
2021-04-01,Bronx,2,LCL/LTD,BX16,Off-Peak,3900.443,382,10.209114
2021-04-01,Bronx,2,LCL/LTD,BX16,Peak,1508.3201,151,9.9803915
2021-04-01,Bronx,1,LCL/LTD,BX17,Off-Peak,14949.343,2296,6.510864
2021-04-01,Bronx,1,LCL/LTD,BX17,Peak,7722.053,1252,6.1674056
2021-04-01,Bronx,2,LCL/LTD,BX17,Off-Peak,4070.023,576,7.0615683
2021-04-01,Bronx,2,LCL/LTD,BX17,Peak,1677.584,241,6.934999
2021-04-01,Bronx,1,LCL/LTD,BX18,Off-Peak,2886.74,402,7.163487
2021-04-01,Bronx,1,LCL/LTD,BX18,Peak,2034.5499,292,6.966305
2021-04-01,Bronx,2,LCL/LTD,BX18,Off-Peak,696.06396,97,7.1367188
2021-04-01,Bronx,2,LCL/LTD,BX18,Peak,313.267,43,7.2416325
2021-04-01,Bronx,1,LCL/LTD,BX19,Off-Peak,26142.926,4461,5.859998
2021-04-01,Bronx,1,LCL/LTD,BX19,Peak,10211.501,1947,5.243353
2021-04-01,Bronx,2,LCL/LTD,BX19,Off-Peak,8035.692,1271,6.320033
2021-04-01,Bronx,2,LCL/LTD,BX19,Peak,2976.362,492,6.047485
2021-04-01,Bronx,1,LCL/LTD,BX2,Off-Peak,20704.338,3551,5.830402
2021-04-01,Bronx,1,LCL/LTD,BX2,Peak,10300.401,1779,5.7878876
2021-04-01,Bronx,2,LCL/LTD,BX2,Off-Peak,4654.116,735,6.3261633
2021-04-01,Bronx,2,LCL/LTD,BX2,Peak,2029.818,318,6.3775883
2021-04-01,Bronx,1,LCL/LTD,BX20,Off-Peak,663.176,78,8.491551
2021-04-01,Bronx,1,LCL/LTD,BX20,Peak,2235.821,278,8.015531
2021-04-01,Bronx,1,LCL/LTD,BX21,Off-Peak,23784.408,3364,7.068248
2021-04-01,Bronx,1,LCL/LTD,BX21,Peak,10442.631,1622,6.435784
2021-04-01,Bronx,2,LCL/LTD,BX21,Off-Peak,6300.893,799,7.8826466
2021-04-01,Bronx,2,LCL/LTD,BX21,Peak,2139.745,290,7.3708906
2021-04-01,Bronx,1,LCL/LTD,BX22,Off-Peak,17136.748,2597,6.59699
2021-04-01,Bronx,1,LCL/LTD,BX22,Peak,8825.385,1424,6.1939106
2021-04-01,Bronx,2,LCL/LTD,BX22,Off-Peak,4180.85,592,7.0570116
2021-04-01,Bronx,2,LCL/LTD,BX22,Peak,1458.995,219,6.64702
2021-04-01,Bronx,1,LCL/LTD,BX23,Off-Peak,8841.415,748,11.815102
2021-04-01,Bronx,1,LCL/LTD,BX23,Peak,6723.921,590,11.39292
2021-04-01,Bronx,2,LCL/LTD,BX23,Off-Peak,2079.137,171,12.139055
2021-04-01,Bronx,2,LCL/LTD,BX23,Peak,747.30096,63,11.753096
2021-04-01,Bronx,1,LCL/LTD,BX24,Off-Peak,5601.399,575,9.739192
2021-04-01,Bronx,1,LCL/LTD,BX24,Peak,1980.998,219,9.02386
2021-04-01,Bronx,2,LCL/LTD,BX24,Off-Peak,2077.693,196,10.564496
2021-04-01,Bronx,2,LCL/LTD,BX24,Peak,698.221,64,10.763711
2021-04-01,Bronx,1,LCL/LTD,BX26,Off-Peak,13294.059,1773,7.495137
2021-04-01,Bronx,1,LCL/LTD,BX26,Peak,7167.104,1014,7.0647783
2021-04-01,Bronx,2,LCL/LTD,BX26,Off-Peak,3381.392,435,7.765262
2021-04-01,Bronx,2,LCL/LTD,BX26,Peak,1486.758,192,7.733082
2021-04-01,Bronx,1,LCL/LTD,BX27,Off-Peak,5964.799,743,8.023811
2021-04-01,Bronx,1,LCL/LTD,BX27,Peak,3366.347,477,7.054406
2021-04-01,Bronx,2,LCL/LTD,BX27,Off-Peak,1620.59,188,8.600882
2021-04-01,Bronx,2,LCL/LTD,BX27,Peak,615.92,79,7.7853966
2021-04-01,Bronx,1,LCL/LTD,BX28,Off-Peak,18216.15,2402,7.5831094
2021-04-01,Bronx,1,LCL/LTD,BX28,Peak,5603.232,844,6.6380463
2021-04-01,Bronx,2,LCL/LTD,BX28,Off-Peak,5084.077,619,8.212027
2021-04-01,Bronx,2,LCL/LTD,BX28,Peak,1804.182,230,7.8240857
2021-04-01,Bronx,1,LCL/LTD,BX29,Off-Peak,9062.203,636,14.237101
2021-04-01,Bronx,1,LCL/LTD,BX29,Peak,4557.7803,327,13.922791
2021-04-01,Bronx,2,LCL/LTD,BX29,Off-Peak,3320.646,231,14.315254
2021-04-01,Bronx,2,LCL/LTD,BX29,Peak,1070.854,82,13.055216
2021-04-01,Bronx,1,LCL/LTD,BX3,Off-Peak,16678.31,2302,7.2438154
2021-04-01,Bronx,1,LCL/LTD,BX3,Peak,7784.273,1169,6.6552
2021-04-01,Bronx,2,LCL/LTD,BX3,Off-Peak,5058.231,682,7.412486
2021-04-01,Bronx,2,LCL/LTD,BX3,Peak,2035.5599,276,7.371063
2021-04-01,Bronx,1,LCL/LTD,BX30,Off-Peak,16000.69,2112,7.574803
2021-04-01,Bronx,1,LCL/LTD,BX30,Peak,8754.926,1190,7.352514
2021-04-01,Bronx,2,LCL/LTD,BX30,Off-Peak,4286.891,533,8.039575
2021-04-01,Bronx,2,LCL/LTD,BX30,Peak,1835.115,228,8.04874
2021-04-01,Bronx,1,LCL/LTD,BX31,Off-Peak,16164.419,2010,8.041336
2021-04-01,Bronx,1,LCL/LTD,BX31,Peak,7540.8853,1008,7.4792147
2021-04-01,Bronx,2,LCL/LTD,BX31,Off-Peak,3597.033,410,8.765537
2021-04-01,Bronx,2,LCL/LTD,BX31,Peak,1294.775,151,8.555091
2021-04-01,Bronx,1,LCL/LTD,BX32,Off-Peak,10520.331,1760,5.9758554
2021-04-01,Bronx,1,LCL/LTD,BX32,Peak,5632.238,971,5.7986116
2021-04-01,Bronx,2,LCL/LTD,BX32,Off-Peak,1863.095,280,6.6333394
2021-04-01,Bronx,2,LCL/LTD,BX32,Peak,849.463,127,6.662426
2021-04-01,Bronx,1,LCL/LTD,BX33,Off-Peak,4219.881,612,6.8865066
2021-04-01,Bronx,1,LCL/LTD,BX33,Peak,1957.745,336,5.8131657
2021-04-01,Bronx,2,LCL/LTD,BX33,Off-Peak,908.144,125,7.2549787
2021-04-01,Bronx,2,LCL/LTD,BX33,Peak,408.398,56,7.2718287
2021-04-01,Bronx,1,LCL/LTD,BX34,Off-Peak,8184.442,1005,8.140474
2021-04-01,Bronx,1,LCL/LTD,BX34,Peak,3026.894,421,7.184662
2021-04-01,Bronx,2,LCL/LTD,BX34,Off-Peak,1878.713,222,8.455699
2021-04-01,Bronx,2,LCL/LTD,BX34,Peak,806.76404,96,8.324688
2021-04-01,Bronx,1,LCL/LTD,BX35,Off-Peak,12394.009,2267,5.465408
2021-04-01,Bronx,1,LCL/LTD,BX35,Peak,5451.088,1132,4.813233
2021-04-01,Bronx,2,LCL/LTD,BX35,Off-Peak,3080.597,498,6.1811867
2021-04-01,Bronx,2,LCL/LTD,BX35,Peak,1093.795,178,6.1319113
2021-04-01,Bronx,1,LCL/LTD,BX36,Off-Peak,28851.514,4617,6.248878
2021-04-01,Bronx,1,LCL/LTD,BX36,Peak,13347.395,2192,6.088602
2021-04-01,Bronx,2,LCL/LTD,BX36,Off-Peak,8277.145,1218,6.7907615
2021-04-01,Bronx,2,LCL/LTD,BX36,Peak,3064.277,466,6.5747337
2021-04-01,Bronx,1,LCL/LTD,BX38,Off-Peak,8673.515,1252,6.9240665
2021-04-01,Bronx,1,LCL/LTD,BX38,Peak,4832.776,705,6.8538184
2021-04-01,Bronx,2,LCL/LTD,BX38,Off-Peak,2741.944,355,7.709615
2021-04-01,Bronx,2,LCL/LTD,BX38,Peak,1077.084,141,7.6171346
2021-04-01,Bronx,1,LCL/LTD,BX39,Off-Peak,22271.207,3107,7.1679564
2021-04-01,Bronx,1,LCL/LTD,BX39,Peak,9178.622,1430,6.4145684
2021-04-01,Bronx,2,LCL/LTD,BX39,Off-Peak,6750.39,894,7.5500517
2021-04-01,Bronx,2,LCL/LTD,BX39,Peak,2387.055,333,7.1501064
2021-04-01,Bronx,1,LCL/LTD,BX4,Off-Peak,8097.977,1131,7.158547
2021-04-01,Bronx,1,LCL/LTD,BX4,Peak,2885.23,494,5.829945
2021-04-01,Bronx,2,LCL/LTD,BX4,Off-Peak,3148.663,409,7.680311
2021-04-01,Bronx,2,LCL/LTD,BX4,Peak,727.538,109,6.639551
2021-04-01,Bronx,1,LCL/LTD,BX40,Off-Peak,14877.672,2186,6.803286
2021-04-01,Bronx,1,LCL/LTD,BX40,Peak,5485.655,885,6.19156
2021-04-01,Bronx,2,LCL/LTD,BX40,Off-Peak,4308.6,568,7.5811033
2021-04-01,Bronx,2,LCL/LTD,BX40,Peak,1466.277,205,7.124392
2021-04-01,Bronx,1,LCL/LTD,BX41,Off-Peak,15237.08,2019,7.5441036
2021-04-01,Bronx,1,LCL/LTD,BX41,Peak,5077.46,758,6.693296
2021-04-01,Bronx,2,LCL/LTD,BX41,Off-Peak,5405.02,679,7.9558063
2021-04-01,Bronx,2,LCL/LTD,BX41,Peak,1889.158,244,7.7109013
2021-04-01,Bronx,1,SBS,BX41+,Off-Peak,13102.251,1555,8.422159
2021-04-01,Bronx,1,SBS,BX41+,Peak,6537.77,764,8.552881
2021-04-01,Bronx,2,SBS,BX41+,Off-Peak,3938.323,414,9.496158
2021-04-01,Bronx,2,SBS,BX41+,Peak,1813.549,192,9.428054
2021-04-01,Bronx,1,LCL/LTD,BX42,Off-Peak,15203.163,2280,6.6670785
2021-04-01,Bronx,1,LCL/LTD,BX42,Peak,5491.42,899,6.1036673
2021-04-01,Bronx,2,LCL/LTD,BX42,Off-Peak,4040.939,558,7.2322817
2021-04-01,Bronx,2,LCL/LTD,BX42,Peak,1462.792,206,7.0783587
2021-04-01,Bronx,1,LCL/LTD,BX46,Off-Peak,2979.493,298,9.965063
2021-04-01,Bronx,1,LCL/LTD,BX46,Peak,1106.913,115,9.624935
2021-04-01,Bronx,2,LCL/LTD,BX46,Off-Peak,917.283,85,10.779025
2021-04-01,Bronx,2,LCL/LTD,BX46,Peak,268.824,23,11.429458
2021-04-01,Bronx,1,LCL/LTD,BX4A,Off-Peak,5637.981,911,6.1855764
2021-04-01,Bronx,1,LCL/LTD,BX4A,Peak,3058.6619,521,5.87043
2021-04-01,Bronx,2,LCL/LTD,BX4A,Off-Peak,1620.077,244,6.621057
2021-04-01,Bronx,2,LCL/LTD,BX4A,Peak,739.39197,109,6.775384
2021-04-01,Bronx,1,LCL/LTD,BX5,Off-Peak,14132.1045,1626,8.686333
2021-04-01,Bronx,1,LCL/LTD,BX5,Peak,8217.358,1013,8.106792
2021-04-01,Bronx,2,LCL/LTD,BX5,Off-Peak,6168.0337,623,9.884691
2021-04-01,Bronx,2,LCL/LTD,BX5,Peak,2319.7869,236,9.816203
2021-04-01,Bronx,1,LCL/LTD,BX6,Off-Peak,18210.285,2512,7.2487993
2021-04-01,Bronx,1,LCL/LTD,BX6,Peak,6538.954,1039,6.2926307
2021-04-01,Bronx,2,LCL/LTD,BX6,Off-Peak,5872.847,752,7.808665
2021-04-01,Bronx,2,LCL/LTD,BX6,Peak,1916.069,260,7.35198
2021-04-01,Bronx,1,SBS,BX6+,Off-Peak,13490.895,1788,7.543089
2021-04-01,Bronx,1,SBS,BX6+,Peak,6552.054,919,7.127354
2021-04-01,Bronx,2,SBS,BX6+,Off-Peak,4313.809,515,8.375565
2021-04-01,Bronx,2,SBS,BX6+,Peak,1961.423,234,8.377436
2021-04-01,Bronx,1,LCL/LTD,BX7,Off-Peak,19974.852,2781,7.1800637
2021-04-01,Bronx,1,LCL/LTD,BX7,Peak,9693.663,1456,6.657601
2021-04-01,Bronx,2,LCL/LTD,BX7,Off-Peak,6038.033,797,7.5672607
2021-04-01,Bronx,2,LCL/LTD,BX7,Peak,2339.408,315,7.41958
2021-04-01,Bronx,1,LCL/LTD,BX8,Off-Peak,17430.959,1999,8.719372
2021-04-01,Bronx,1,LCL/LTD,BX8,Peak,10411.797,1229,8.465122
2021-04-01,Bronx,2,LCL/LTD,BX8,Off-Peak,2790.101,299,9.318145
2021-04-01,Bronx,2,LCL/LTD,BX8,Peak,1245.9241,130,9.531303
2021-04-01,Bronx,1,LCL/LTD,BX9,Off-Peak,29668.434,4377,6.7775745
2021-04-01,Bronx,1,LCL/LTD,BX9,Peak,13438.132,2193,6.1254673
2021-04-01,Bronx,2,LCL/LTD,BX9,Off-Peak,7727.233,1113,6.937907
2021-04-01,Bronx,2,LCL/LTD,BX9,Peak,2918.834,440,6.626155
2021-04-01,Bronx,1,EXP,BXM1,Off-Peak,16586.47,1331,12.460012
2021-04-01,Bronx,1,EXP,BXM1,Peak,9414.999,858,10.960783
2021-04-01,Bronx,2,EXP,BXM1,Off-Peak,2917.4001,215,13.551742
2021-04-01,Bronx,2,EXP,BXM1,Peak,1229.628,90,13.637826
2021-04-01,Bronx,1,EXP,BXM10,Off-Peak,13342.821,1146,11.63336
2021-04-01,Bronx,1,EXP,BXM10,Peak,9065.307,894,10.133197
2021-04-01,Bronx,2,EXP,BXM10,Off-Peak,3033.948,221,13.676221
2021-04-01,Bronx,2,EXP,BXM10,Peak,1176.693,86,13.577401
2021-04-01,Bronx,1,EXP,BXM11,Off-Peak,13182.086,1136,11.596006
2021-04-01,Bronx,1,EXP,BXM11,Peak,7730.943,730,10.57632
2021-04-01,Bronx,2,EXP,BXM11,Off-Peak,3127.928,231,13.503207
2021-04-01,Bronx,2,EXP,BXM11,Peak,1189.683,91,12.932938
2021-04-01,Bronx,1,EXP,BXM18,Off-Peak,1316.554,101,12.939071
2021-04-01,Bronx,1,EXP,BXM18,Peak,3002.169,293,10.242145
2021-04-01,Bronx,1,EXP,BXM2,Off-Peak,14295.629,1145,12.477402
2021-04-01,Bronx,1,EXP,BXM2,Peak,6520.778,584,11.157993
2021-04-01,Bronx,2,EXP,BXM2,Off-Peak,3466.347,250,13.816278
2021-04-01,Bronx,2,EXP,BXM2,Peak,1298.105,95,13.632932
2021-04-01,Bronx,1,EXP,BXM3,Off-Peak,9822.914,825,11.895732
2021-04-01,Bronx,1,EXP,BXM3,Peak,5384.0317,512,10.497138
2021-04-01,Bronx,2,EXP,BXM3,Off-Peak,2279.206,162,14.047374
2021-04-01,Bronx,2,EXP,BXM3,Peak,810.544,62,12.998629
2021-04-01,Bronx,1,EXP,BXM4,Off-Peak,7754.015,735,10.538286
2021-04-01,Bronx,1,EXP,BXM4,Peak,3226.345,356,9.049196
2021-04-01,Bronx,2,EXP,BXM4,Off-Peak,2343.419,197,11.889677
2021-04-01,Bronx,2,EXP,BXM4,Peak,719.33,63,11.357294
2021-04-01,Bronx,1,EXP,BXM6,Off-Peak,6410.382,513,12.4806795
2021-04-01,Bronx,1,EXP,BXM6,Peak,4125.798,406,10.155498
2021-04-01,Bronx,2,EXP,BXM6,Off-Peak,2056.114,145,14.163599
2021-04-01,Bronx,2,EXP,BXM6,Peak,704.013,49,14.166913
2021-04-01,Bronx,1,EXP,BXM7,Off-Peak,29685.61,1841,16.118141
2021-04-01,Bronx,1,EXP,BXM7,Peak,18378.617,1287,14.269528
2021-04-01,Bronx,2,EXP,BXM7,Off-Peak,7512.193,425,17.651855
2021-04-01,Bronx,2,EXP,BXM7,Peak,2836.5178,162,17.486492
2021-04-01,Bronx,1,EXP,BXM8,Off-Peak,12423.713,978,12.70006
2021-04-01,Bronx,1,EXP,BXM8,Peak,10062.454,909,11.065982
2021-04-01,Bronx,2,EXP,BXM8,Off-Peak,2844.42,196,14.498477
2021-04-01,Bronx,2,EXP,BXM8,Peak,970.625,67,14.381701
2021-04-01,Bronx,1,EXP,BXM9,Off-Peak,14940.232,1114,13.403192
2021-04-01,Bronx,1,EXP,BXM9,Peak,7967.4883,680,11.703723
2021-04-01,Bronx,2,EXP,BXM9,Off-Peak,2745.2651,183,14.990754
2021-04-01,Bronx,2,EXP,BXM9,Peak,1020.575,66,15.41014
2021-04-01,Brooklyn,1,LCL/LTD,B1,Off-Peak,23924.385,3241,7.381387
2021-04-01,Brooklyn,1,LCL/LTD,B1,Peak,10824.136,1575,6.8690147
2021-04-01,Brooklyn,2,LCL/LTD,B1,Off-Peak,7147.32,946,7.551446
2021-04-01,Brooklyn,2,LCL/LTD,B1,Peak,2932.3918,396,7.4000835
2021-04-01,Brooklyn,1,LCL/LTD,B100,Off-Peak,10671.783,1065,10.014033
2021-04-01,Brooklyn,1,LCL/LTD,B100,Peak,8154.836,862,9.459919
2021-04-01,Brooklyn,2,LCL/LTD,B100,Off-Peak,1823.259,185,9.821286
2021-04-01,Brooklyn,2,LCL/LTD,B100,Peak,778.94403,78,9.892399
2021-04-01,Brooklyn,1,LCL/LTD,B103,Off-Peak,33420.773,4025,8.301326
2021-04-01,Brooklyn,1,LCL/LTD,B103,Peak,16885.965,2199,7.6779394
2021-04-01,Brooklyn,2,LCL/LTD,B103,Off-Peak,8289.032,942,8.790405
2021-04-01,Brooklyn,2,LCL/LTD,B103,Peak,3001.003,339,8.8480425
2021-04-01,Brooklyn,1,LCL/LTD,B11,Off-Peak,16975.477,2647,6.411332
2021-04-01,Brooklyn,1,LCL/LTD,B11,Peak,7457.902,1330,5.6052337
2021-04-01,Brooklyn,2,LCL/LTD,B11,Off-Peak,4336.398,575,7.5308948
2021-04-01,Brooklyn,2,LCL/LTD,B11,Peak,1293.846,183,7.0606475
2021-04-01,Brooklyn,1,LCL/LTD,B12,Off-Peak,16209.019,2672,6.0645957
2021-04-01,Brooklyn,1,LCL/LTD,B12,Peak,6629.231,1231,5.3825426
2021-04-01,Brooklyn,2,LCL/LTD,B12,Off-Peak,4703.713,685,6.8627462
2021-04-01,Brooklyn,2,LCL/LTD,B12,Peak,1679.678,260,6.4586644
2021-04-01,Brooklyn,1,LCL/LTD,B13,Off-Peak,17152.664,1989,8.6202965
2021-04-01,Brooklyn,1,LCL/LTD,B13,Peak,8553.138,1080,7.9142656
2021-04-01,Brooklyn,2,LCL/LTD,B13,Off-Peak,4302.128,473,9.090571
2021-04-01,Brooklyn,2,LCL/LTD,B13,Peak,1440.766,160,8.969796
2021-04-01,Brooklyn,1,LCL/LTD,B14,Off-Peak,12235.098,1658,7.378831
2021-04-01,Brooklyn,1,LCL/LTD,B14,Peak,5205.305,801,6.496127
2021-04-01,Brooklyn,2,LCL/LTD,B14,Off-Peak,3409.602,438,7.780241
2021-04-01,Brooklyn,2,LCL/LTD,B14,Peak,1099.218,147,7.4425
2021-04-01,Brooklyn,1,LCL/LTD,B15,Off-Peak,50716.676,5434,9.332405
2021-04-01,Brooklyn,1,LCL/LTD,B15,Peak,13884.347,1892,7.336875
2021-04-01,Brooklyn,2,LCL/LTD,B15,Off-Peak,16874.553,1730,9.751746
2021-04-01,Brooklyn,2,LCL/LTD,B15,Peak,4464.117,511,8.735153
2021-04-01,Brooklyn,1,LCL/LTD,B16,Off-Peak,14621.137,1941,7.5296273
2021-04-01,Brooklyn,1,LCL/LTD,B16,Peak,6590.291,976,6.7460575
2021-04-01,Brooklyn,2,LCL/LTD,B16,Off-Peak,4054.007,438,9.252643
2021-04-01,Brooklyn,2,LCL/LTD,B16,Peak,1476.984,171,8.631921
2021-04-01,Brooklyn,1,LCL/LTD,B17,Off-Peak,17532.197,2179,8.044093
2021-04-01,Brooklyn,1,LCL/LTD,B17,Peak,7393.539,1063,6.9499288
2021-04-01,Brooklyn,2,LCL/LTD,B17,Off-Peak,5969.456,675,8.8409605
2021-04-01,Brooklyn,2,LCL/LTD,B17,Peak,2047.924,238,8.580277
2021-04-01,Brooklyn,1,LCL/LTD,B2,Off-Peak,4199.616,486,8.636357
2021-04-01,Brooklyn,1,LCL/LTD,B2,Peak,2216.076,273,8.102219
2021-04-01,Brooklyn,2,LCL/LTD,B2,Off-Peak,1463.847,165,8.840353
2021-04-01,Brooklyn,2,LCL/LTD,B2,Peak,521.154,59,8.745825
2021-04-01,Brooklyn,1,LCL/LTD,B20,Off-Peak,17266.5,2322,7.4336386
2021-04-01,Brooklyn,1,LCL/LTD,B20,Peak,7390.069,1084,6.8138013
2021-04-01,Brooklyn,2,LCL/LTD,B20,Off-Peak,3907.547,486,8.0355215
2021-04-01,Brooklyn,2,LCL/LTD,B20,Peak,1362.049,171,7.92757
2021-04-01,Brooklyn,1,LCL/LTD,B24,Off-Peak,7586.895,851,8.905462
2021-04-01,Brooklyn,1,LCL/LTD,B24,Peak,3412.616,443,7.6948624
2021-04-01,Brooklyn,2,LCL/LTD,B24,Off-Peak,2720.87,262,10.3536825
2021-04-01,Brooklyn,2,LCL/LTD,B24,Peak,922.768,90,10.144457
2021-04-01,Brooklyn,1,LCL/LTD,B25,Off-Peak,16836.658,2661,6.3270316
2021-04-01,Brooklyn,1,LCL/LTD,B25,Peak,6472.8,1117,5.793535
2021-04-01,Brooklyn,2,LCL/LTD,B25,Off-Peak,4157.131,600,6.917269
2021-04-01,Brooklyn,2,LCL/LTD,B25,Peak,1407.927,225,6.240988
2021-04-01,Brooklyn,1,LCL/LTD,B26,Off-Peak,17497.062,2575,6.7942476
2021-04-01,Brooklyn,1,LCL/LTD,B26,Peak,8040.022,1315,6.1140323
2021-04-01,Brooklyn,2,LCL/LTD,B26,Off-Peak,5415.506,736,7.355887
2021-04-01,Brooklyn,2,LCL/LTD,B26,Peak,1898.744,264,7.1772294
2021-04-01,Brooklyn,1,LCL/LTD,B3,Off-Peak,20009.145,2681,7.4610133
2021-04-01,Brooklyn,1,LCL/LTD,B3,Peak,8498.593,1267,6.7072577
2021-04-01,Brooklyn,2,LCL/LTD,B3,Off-Peak,6591.411,837,7.866013
2021-04-01,Brooklyn,2,LCL/LTD,B3,Peak,2660.105,349,7.609824
